time,station,t850,dpd850,t700,t500,z500s
2023-03-01 12:00:00+00:00,KOKX,2.2,49.0,-8.3,-25.9,5537.0
2023-03-02 12:00:00+00:00,KOKX,6.0,2.9,-1.7,-18.9,5538.0
2023-03-03 12:00:00+00:00,KOKX,-4.3,13.0,-8.9,-21.3,5491.0
2023-03-04 12:00:00+00:00,KOKX,6.0,0.9000000000000004,-2.5,-16.3,5453.0
2023-03-05 12:00:00+00:00,KOKX,-3.1,6.0,-7.5,-24.9,5480.0
2023-03-06 12:00:00+00:00,KOKX,-1.3,22.0,-6.9,-25.1,5533.0
2023-03-07 12:00:00+00:00,KOKX,-5.5,17.0,-9.7,-25.9,5380.0
2023-03-08 12:00:00+00:00,KOKX,-7.7,4.2,-9.9,-25.1,5443.0
2023-03-09 12:00:00+00:00,KOKX,-4.5,2.8,-8.7,-26.5,5497.0
2023-03-10 12:00:00+00:00,KOKX,-4.7,9.0,-7.1,-22.1,5522.0
2023-03-11 12:00:00+00:00,KOKX,-2.9,1.8000000000000003,-11.5,-29.9,5336.0
2023-03-12 12:00:00+00:00,KOKX,-2.3,30.999999999999996,-8.1,-23.7,5485.0
2023-03-13 12:00:00+00:00,KOKX,-2.9,10.0,-5.7,-23.9,5496.0
2023-03-14 12:00:00+00:00,KOKX,-2.3,2.2,-9.1,-26.9,5317.0
2023-03-15 12:00:00+00:00,KOKX,-8.3,2.5999999999999996,-14.5,-26.5,5291.0
2023-03-16 12:00:00+00:00,KOKX,-1.9,20.0,-8.5,-25.1,5485.0
2023-03-17 12:00:00+00:00,KOKX,5.6,22.0,-3.1,-16.3,5586.0
2023-03-18 12:00:00+00:00,KOKX,4.0,5.0,-2.7,-17.5,5518.0
2023-03-19 12:00:00+00:00,KOKX,-12.7,1.9000000000000004,-13.1,-21.7,5360.0
2023-03-20 12:00:00+00:00,KOKX,-5.9,9.0,-12.5,-28.7,5470.0
2023-03-21 12:00:00+00:00,KOKX,-0.9,30.0,-11.1,-29.3,5546.0
2023-03-22 12:00:00+00:00,KOKX,0.6,19.0,-9.5,-24.3,5596.0
2023-03-23 12:00:00+00:00,KOKX,6.0,7.0,-1.7,-19.9,5647.0
2023-03-24 12:00:00+00:00,KOKX,5.4,44.0,-1.1,-15.3,5612.0
2023-03-25 12:00:00+00:00,KOKX,2.6,27.0,-1.5,-14.9,5648.0
2023-03-26 12:00:00+00:00,KOKX,3.4,14.0,-4.5,-23.3,5500.0
2023-03-27 12:00:00+00:00,KOKX,0.8,13.0,-5.1,-23.1,5572.0
2023-03-28 12:00:00+00:00,KOKX,-2.9,1.4,-10.9,-24.1,5477.0
2023-03-29 12:00:00+00:00,KOKX,-7.1,4.6,-13.1,-31.7,5432.0
2023-03-30 12:00:00+00:00,KOKX,-10.3,18.0,-15.5,-30.1,5403.0
2023-03-31 12:00:00+00:00,KOKX,-4.3,15.0,-8.5,-22.9,5590.0
2023-04-01 12:00:00+00:00,KOKX,9.8,0.20000000000000107,1.2,,
2023-04-02 12:00:00+00:00,KOKX,-1.7,5.0,-6.3,-22.1,5447.0
2023-04-03 12:00:00+00:00,KOKX,-2.1,15.000000000000002,-4.9,-21.5,5575.0
2023-04-04 12:00:00+00:00,KOKX,7.6,5.0,-1.5,-18.5,5674.0
2023-04-05 12:00:00+00:00,KOKX,8.8,4.500000000000001,0.4,-15.5,5768.0
2023-04-06 12:00:00+00:00,KOKX,15.6,7.0,4.4,-11.9,5825.0
2023-04-07 12:00:00+00:00,KOKX,3.2,48.0,-0.7,-14.5,5709.0
2023-04-08 12:00:00+00:00,KOKX,-7.9,13.999999999999998,-7.5,-20.9,5610.0
2023-04-09 12:00:00+00:00,KOKX,-5.1,14.000000000000002,-14.5,-27.5,5540.0
2023-04-10 12:00:00+00:00,KOKX,-1.5,14.0,-7.3,-23.5,5641.0
2023-04-11 12:00:00+00:00,KOKX,6.0,21.0,-6.1,-22.1,5651.0
2023-04-12 12:00:00+00:00,KOKX,7.6,9.0,1.6,-17.7,5654.0
2023-04-13 12:00:00+00:00,KOKX,13.2,14.0,4.2,-12.9,5728.0
2023-04-14 12:00:00+00:00,KOKX,17.4,17.0,5.2,-12.7,5778.0
2023-04-15 12:00:00+00:00,KOKX,12.6,6.0,1.4,-14.3,5725.0
2023-04-16 12:00:00+00:00,KOKX,9.6,3.5,0.2,-14.1,5677.0
2023-04-17 12:00:00+00:00,KOKX,11.0,2.8000000000000007,2.6,-12.7,5637.0
2023-04-18 12:00:00+00:00,KOKX,0.4,8.0,-8.7,-16.5,5477.0
2023-04-19 12:00:00+00:00,KOKX,-4.9,5.0,-5.3,-19.1,5540.0
2023-04-20 12:00:00+00:00,KOKX,7.0,32.0,-0.9,-17.7,5700.0
2023-04-21 12:00:00+00:00,KOKX,13.6,9.0,0.2,-15.7,5740.0
2023-04-22 12:00:00+00:00,KOKX,12.0,16.0,-0.1,-17.1,5694.0
2023-04-23 12:00:00+00:00,KOKX,8.6,0.5999999999999996,-1.9,-16.3,5621.0
2023-04-24 12:00:00+00:00,KOKX,2.6,13.0,-8.3,-20.1,5551.0
2023-04-25 12:00:00+00:00,KOKX,-1.1,7.0,-11.1,-23.7,5520.0
2023-04-26 12:00:00+00:00,KOKX,-1.7,10.0,-10.3,-28.5,5541.0
2023-04-27 12:00:00+00:00,KOKX,-0.1,2.5,-10.5,-26.9,5563.0
2023-04-28 12:00:00+00:00,KOKX,1.8,8.0,-2.9,-18.1,5663.0
2023-04-29 12:00:00+00:00,KOKX,2.4,1.0,-1.1,-16.7,5631.0
2023-04-30 12:00:00+00:00,KOKX,10.2,5.999999999999999,0.4,-15.3,5622.0
2023-05-01 12:00:00+00:00,KOKX,4.4,5.0,-7.3,-16.3,5350.0
2023-05-02 12:00:00+00:00,KOKX,1.0,3.6,-9.3,-26.1,5342.0
2023-05-03 12:00:00+00:00,KOKX,-1.5,2.5999999999999996,-8.5,-20.9,5374.0
2023-05-04 12:00:00+00:00,KOKX,-0.9,4.8,-10.3,-26.3,5417.0
2023-05-05 12:00:00+00:00,KOKX,-0.5,5.0,-9.9,-22.1,5574.0
2023-05-06 12:00:00+00:00,KOKX,2.8,7.0,-5.7,-19.7,5650.0
2023-05-07 12:00:00+00:00,KOKX,4.8,8.0,-0.9,-19.3,5660.0
2023-05-08 12:00:00+00:00,KOKX,6.0,3.1,0.4,-16.7,5610.0
2023-05-09 12:00:00+00:00,KOKX,4.0,12.0,-1.1,-16.3,5620.0
2023-05-10 12:00:00+00:00,KOKX,2.4,10.0,-4.5,-19.5,5641.0
2023-05-11 12:00:00+00:00,KOKX,8.0,18.0,-1.1,-19.1,5706.0
2023-05-12 12:00:00+00:00,KOKX,10.6,7.0,-1.1,-15.1,5733.0
2023-05-13 12:00:00+00:00,KOKX,14.0,11.0,0.2,-15.3,5747.0
2023-05-14 12:00:00+00:00,KOKX,6.8,20.0,0.8,-14.3,5724.0
2023-05-15 12:00:00+00:00,KOKX,4.4,25.0,-1.1,-18.1,5712.0
2023-05-16 12:00:00+00:00,KOKX,10.8,36.0,3.6,-14.5,5697.0
2023-05-17 12:00:00+00:00,KOKX,6.8,6.0,-1.9,-15.1,5579.0
2023-05-18 12:00:00+00:00,KOKX,-0.9,12.0,-2.1,-16.1,5665.0
2023-05-19 12:00:00+00:00,KOKX,3.4,6.0,3.0,-13.9,5805.0
2023-05-20 12:00:00+00:00,KOKX,10.2,0.5999999999999996,1.0,,
2023-05-21 12:00:00+00:00,KOKX,11.0,18.0,3.4,-12.9,5706.0
2023-05-22 12:00:00+00:00,KOKX,9.0,11.0,-1.9,-16.7,5726.0
2023-05-23 12:00:00+00:00,KOKX,6.8,6.0,-1.5,-15.7,5771.0
2023-05-24 12:00:00+00:00,KOKX,9.0,4.0,1.4,-13.9,5753.0
2023-05-25 12:00:00+00:00,KOKX,4.6,34.0,-2.1,-14.9,5673.0
2023-05-26 12:00:00+00:00,KOKX,2.2,13.0,-2.3,-18.3,5675.0
2023-05-27 12:00:00+00:00,KOKX,5.8,9.0,2.4,-10.9,5826.0
2023-05-28 12:00:00+00:00,KOKX,10.6,11.0,5.0,-10.5,5837.0
2023-05-29 12:00:00+00:00,KOKX,13.8,8.0,5.4,-13.5,5778.0
2023-05-30 12:00:00+00:00,KOKX,11.5,32.1,4.6,-12.7,5796.0
2023-05-31 12:00:00+00:00,KOKX,,,,-12.1,5841.0
2023-06-01 12:00:00+00:00,KOKX,13.8,17.0,6.0,-13.3,5822.0
2023-06-02 12:00:00+00:00,KOKX,17.2,11.0,3.6,-12.1,5789.0
2023-06-03 12:00:00+00:00,KOKX,11.0,1.5999999999999996,2.8,-13.3,5731.0
2023-06-04 12:00:00+00:00,KOKX,1.4,2.7,-2.5,-21.7,5598.0
2023-06-05 12:00:00+00:00,KOKX,4.2,2.1,-2.9,-18.1,5609.0
2023-06-06 12:00:00+00:00,KOKX,9.0,11.0,-4.9,-20.1,5561.0
2023-06-07 12:00:00+00:00,KOKX,5.6,6.0,-5.3,-21.9,5499.0
2023-06-08 12:00:00+00:00,KOKX,5.2,7.0,-4.7,-21.3,5522.0
2023-06-09 12:00:00+00:00,KOKX,5.2,3.4000000000000004,-5.5,-19.7,5531.0
2023-06-10 12:00:00+00:00,KOKX,6.4,6.0,-3.5,-20.7,5556.0
2023-06-11 12:00:00+00:00,KOKX,12.4,7.0,-0.9,-13.7,5700.0
2023-06-12 12:00:00+00:00,KOKX,12.4,8.0,3.6,-10.5,5739.0
2023-06-13 12:00:00+00:00,KOKX,14.4,10.0,7.6,-10.5,5708.0
2023-06-14 12:00:00+00:00,KOKX,11.2,7.999999999999999,-0.3,-13.9,5635.0
2023-06-15 12:00:00+00:00,KOKX,9.4,3.3000000000000007,2.0,-14.1,5607.0
2023-06-16 12:00:00+00:00,KOKX,11.2,5.999999999999999,0.4,-13.5,5677.0
2023-06-17 12:00:00+00:00,KOKX,9.0,1.7000000000000002,-0.9,-14.7,5607.0
2023-06-18 12:00:00+00:00,KOKX,7.6,1.2999999999999998,1.6,-12.9,5658.0
2023-06-19 12:00:00+00:00,KOKX,11.0,5.0,3.0,-12.7,5751.0
2023-06-20 12:00:00+00:00,KOKX,11.6,6.0,0.4,-11.5,5799.0
2023-06-21 12:00:00+00:00,KOKX,10.6,8.0,1.8,-10.5,5822.0
2023-06-22 12:00:00+00:00,KOKX,11.8,0.8000000000000007,4.6,-8.9,5839.0
2023-06-23 12:00:00+00:00,KOKX,15.0,2.4000000000000004,6.8,-8.7,5852.0
2023-06-24 12:00:00+00:00,KOKX,13.8,2.0,4.4,-8.7,5784.0
2023-06-25 12:00:00+00:00,KOKX,15.0,3.0,6.2,-9.7,5786.0
2023-06-26 12:00:00+00:00,KOKX,14.8,1.8000000000000007,4.8,-8.9,5770.0
2023-06-27 12:00:00+00:00,KOKX,16.4,7.999999999999998,6.0,-9.5,5750.0
2023-06-28 12:00:00+00:00,KOKX,14.0,2.3000000000000007,4.2,-11.1,5734.0
2023-06-29 12:00:00+00:00,KOKX,11.6,4.0,5.8,-9.1,5790.0
2023-06-30 12:00:00+00:00,KOKX,11.6,4.6,6.8,-9.7,5837.0
2023-07-01 12:00:00+00:00,KOKX,,,7.6,,
2023-07-02 12:00:00+00:00,KOKX,15.4,1.5,6.4,-7.5,5829.0
2023-07-03 12:00:00+00:00,KOKX,18.0,6.0,8.4,-7.1,5825.0
2023-07-04 12:00:00+00:00,KOKX,16.0,2.4000000000000004,6.4,-7.5,5822.0
2023-07-05 12:00:00+00:00,KOKX,16.6,6.000000000000002,6.4,-7.1,5856.0
2023-07-06 12:00:00+00:00,KOKX,16.4,4.599999999999998,6.8,,
2023-07-07 12:00:00+00:00,KOKX,18.0,12.0,6.8,-7.3,5833.0
2023-07-08 12:00:00+00:00,KOKX,17.6,14.000000000000002,8.2,-8.9,5821.0
2023-07-09 12:00:00+00:00,KOKX,17.8,15.0,7.0,-9.3,5817.0
2023-07-10 12:00:00+00:00,KOKX,15.4,1.9000000000000004,7.6,-7.7,5791.0
2023-07-11 12:00:00+00:00,KOKX,14.8,16.0,5.4,-8.7,5787.0
2023-07-12 12:00:00+00:00,KOKX,16.0,7.0,5.6,-9.3,5812.0
2023-07-13 12:00:00+00:00,KOKX,15.2,6.0,7.6,-8.9,5826.0
2023-07-14 12:00:00+00:00,KOKX,18.2,7.0,5.8,-11.7,5812.0
2023-07-15 12:00:00+00:00,KOKX,16.8,4.300000000000001,7.4,-7.3,5853.0
2023-07-16 12:00:00+00:00,KOKX,17.0,2.9000000000000004,8.2,-6.9,5839.0
2023-07-17 12:00:00+00:00,KOKX,16.3,4.9,8.0,-6.1,5852.0
2023-07-18 12:00:00+00:00,KOKX,16.0,3.9000000000000004,7.2,-7.7,5854.0
2023-07-19 12:00:00+00:00,KOKX,14.8,7.000000000000001,5.6,-7.5,5830.0
2023-07-20 12:00:00+00:00,KOKX,14.8,8.0,3.2,-8.7,5828.0
2023-07-21 12:00:00+00:00,KOKX,15.2,4.0,5.0,-10.3,5764.0
2023-07-22 12:00:00+00:00,KOKX,14.6,8.0,3.4,-9.7,5747.0
2023-07-23 12:00:00+00:00,KOKX,13.4,12.0,5.0,-11.3,5773.0
2023-07-24 12:00:00+00:00,KOKX,14.2,6.0,2.4,-9.7,5834.0
2023-07-25 12:00:00+00:00,KOKX,14.8,5.0,4.2,-9.7,5839.0
2023-07-26 12:00:00+00:00,KOKX,15.0,9.0,6.4,-10.3,5850.0
2023-07-27 12:00:00+00:00,KOKX,18.4,10.999999999999998,8.2,-6.3,5892.0
2023-07-28 12:00:00+00:00,KOKX,16.4,1.3999999999999986,9.4,-5.7,5896.0
2023-07-29 12:00:00+00:00,KOKX,17.8,4.9,7.8,-4.9,5852.0
2023-07-30 12:00:00+00:00,KOKX,14.0,13.0,5.4,-7.3,5778.0
2023-07-31 12:00:00+00:00,KOKX,9.8,6.000000000000001,1.8,-15.9,5724.0
2023-08-01 12:00:00+00:00,KOKX,10.9,8.100000000000001,-0.9,-15.7,5736.0
2023-08-02 12:00:00+00:00,KOKX,7.6,8.0,0.2,-14.7,5754.0
2023-08-03 12:00:00+00:00,KOKX,10.0,7.0,3.0,-11.7,5786.0
2023-08-04 12:00:00+00:00,KOKX,12.2,2.0999999999999996,3.6,-12.3,5772.0
2023-08-05 12:00:00+00:00,KOKX,13.8,5.0,6.0,-11.5,5789.0
2023-08-06 12:00:00+00:00,KOKX,11.8,3.5,7.6,-8.1,5830.0
2023-08-07 12:00:00+00:00,KOKX,14.0,8.0,6.6,-6.3,5835.0
2023-08-08 12:00:00+00:00,KOKX,16.2,1.0999999999999996,7.0,-7.3,5773.0
2023-08-09 12:00:00+00:00,KOKX,11.4,3.7,6.4,-9.9,5716.0
2023-08-10 12:00:00+00:00,KOKX,14.6,4.4,3.2,-10.5,5738.0
2023-08-11 12:00:00+00:00,KOKX,14.2,10.0,3.2,-7.3,5730.0
2023-08-12 12:00:00+00:00,KOKX,13.0,4.1,6.6,-8.5,5802.0
2023-08-13 12:00:00+00:00,KOKX,17.8,7.0,6.1,-8.5,5811.0
2023-08-14 12:00:00+00:00,KOKX,14.4,6.0,9.4,-7.5,5854.0
2023-08-15 12:00:00+00:00,KOKX,16.2,0.8999999999999986,9.0,-4.9,5817.0
2023-08-16 12:00:00+00:00,KOKX,14.0,1.5,6.2,-8.3,5796.0
2023-08-17 12:00:00+00:00,KOKX,13.8,2.4000000000000004,9.8,-6.7,5855.0
2023-08-18 12:00:00+00:00,KOKX,16.2,0.6999999999999993,5.8,-5.1,5775.0
2023-08-19 12:00:00+00:00,KOKX,11.4,9.0,4.4,-10.1,5752.0
2023-08-20 12:00:00+00:00,KOKX,15.8,41.0,9.2,-9.5,5871.0
2023-08-21 12:00:00+00:00,KOKX,16.2,11.0,8.8,-5.3,5909.0
2023-08-22 12:00:00+00:00,KOKX,11.4,3.8000000000000007,4.8,-6.7,5813.0
2023-08-23 12:00:00+00:00,KOKX,10.0,16.0,0.8,-11.5,5777.0
2023-08-24 12:00:00+00:00,KOKX,9.8,14.0,1.4,-7.7,5794.0
2023-08-25 12:00:00+00:00,KOKX,14.2,0.7999999999999989,5.8,-9.1,5812.0
2023-08-26 12:00:00+00:00,KOKX,16.1,2.3000000000000007,5.8,-8.5,5807.0
2023-08-27 12:00:00+00:00,KOKX,15.2,9.0,4.0,-10.7,5766.0
2023-08-28 12:00:00+00:00,KOKX,13.8,9.0,4.0,-7.9,5821.0
2023-08-29 12:00:00+00:00,KOKX,14.4,1.3000000000000007,5.8,-8.1,5825.0
2023-08-30 12:00:00+00:00,KOKX,16.4,1.799999999999999,7.6,-8.5,5782.0
2023-08-31 12:00:00+00:00,KOKX,11.0,6.0,8.2,-7.5,5777.0
2023-09-01 12:00:00+00:00,KOKX,11.2,31.0,7.2,-9.3,5844.0
2023-09-02 12:00:00+00:00,KOKX,15.2,27.0,8.4,-10.3,5882.0
2023-09-03 12:00:00+00:00,KOKX,16.0,9.0,5.0,-11.3,5813.0
2023-09-04 12:00:00+00:00,KOKX,17.0,11.0,9.4,-9.9,5834.0
2023-09-05 12:00:00+00:00,KOKX,18.2,11.0,9.6,-8.5,5874.0
2023-09-06 12:00:00+00:00,KOKX,17.2,4.6,11.8,-6.5,5870.0
2023-09-07 12:00:00+00:00,KOKX,17.6,3.8000000000000007,9.8,-9.5,5832.0
2023-09-08 12:00:00+00:00,KOKX,17.8,2.200000000000001,8.6,-10.1,5851.0
2023-09-09 12:00:00+00:00,KOKX,16.6,3.5000000000000018,6.6,-8.7,5864.0
2023-09-10 12:00:00+00:00,KOKX,15.4,3.5999999999999996,4.8,-10.5,5872.0
2023-09-11 12:00:00+00:00,KOKX,13.6,4.1,5.4,-9.7,5821.0
2023-09-12 12:00:00+00:00,KOKX,14.0,2.5999999999999996,5.8,-7.1,5827.0
2023-09-13 12:00:00+00:00,KOKX,13.6,2.6999999999999993,4.8,-9.9,5796.0
2023-09-14 12:00:00+00:00,KOKX,11.2,3.3999999999999995,1.8,-12.3,5764.0
2023-09-15 12:00:00+00:00,KOKX,7.6,6.0,3.8,-11.3,5755.0
2023-09-16 12:00:00+00:00,KOKX,11.4,16.0,,,
2023-09-17 12:00:00+00:00,KOKX,13.2,35.0,5.4,-10.3,5768.0
2023-09-18 12:00:00+00:00,KOKX,10.8,2.0,3.4,-10.9,5729.0
2023-09-19 12:00:00+00:00,KOKX,9.0,8.0,1.8,-16.3,5666.0
2023-09-20 12:00:00+00:00,KOKX,7.8,16.0,2.2,-12.3,5767.0
2023-09-21 12:00:00+00:00,KOKX,10.2,43.0,1.8,-11.9,5800.0
2023-09-22 12:00:00+00:00,KOKX,6.2,6.0,4.0,-11.3,5831.0
2023-09-23 12:00:00+00:00,KOKX,10.4,0.9000000000000004,4.0,-7.7,5830.0
2023-09-24 12:00:00+00:00,KOKX,12.4,1.0999999999999996,6.2,-9.1,5814.0
2023-09-25 12:00:00+00:00,KOKX,11.2,0.6999999999999993,4.2,-10.5,5776.0
2023-09-26 12:00:00+00:00,KOKX,3.4,3.4,2.4,-13.1,5794.0
2023-09-27 12:00:00+00:00,KOKX,9.4,40.0,2.0,-12.5,5816.0
2023-09-28 12:00:00+00:00,KOKX,12.6,20.0,3.2,-12.1,5818.0
2023-09-29 12:00:00+00:00,KOKX,12.8,1.700000000000001,2.9,-11.5,5817.0
2023-09-30 12:00:00+00:00,KOKX,9.6,2.1999999999999993,1.0,-16.9,5747.0
2023-10-01 12:00:00+00:00,KOKX,12.4,19.0,4.6,-10.3,5820.0
2023-10-02 12:00:00+00:00,KOKX,11.6,3.5999999999999996,3.4,-9.1,5850.0
2023-10-03 12:00:00+00:00,KOKX,13.8,38.0,7.4,-9.5,5870.0
2023-10-04 12:00:00+00:00,KOKX,16.4,8.999999999999998,6.2,-10.3,5890.0
2023-10-05 12:00:00+00:00,KOKX,16.2,20.0,5.6,-8.1,5890.0
2023-10-06 12:00:00+00:00,KOKX,11.2,1.0,4.8,-10.9,5810.0
2023-10-07 12:00:00+00:00,KOKX,11.2,1.0,4.0,-12.5,5710.0
2023-10-08 12:00:00+00:00,KOKX,4.0,7.0,-5.1,-15.9,5480.0
2023-10-09 12:00:00+00:00,KOKX,1.0,5.0,-7.7,-21.9,5490.0
2023-10-10 12:00:00+00:00,KOKX,3.0,3.0,-6.7,-18.3,5550.0
2023-10-11 12:00:00+00:00,KOKX,4.8,7.0,-5.7,-17.1,5570.0
2023-10-12 12:00:00+00:00,KOKX,5.6,6.0,-1.7,-14.3,5650.0
2023-10-13 12:00:00+00:00,KOKX,5.8,21.0,-3.5,-14.5,5620.0
2023-10-14 12:00:00+00:00,KOKX,2.6,4.6,-0.7,-16.1,5620.0
2023-10-15 12:00:00+00:00,KOKX,1.8,3.7,-2.1,-17.5,5470.0
2023-10-16 12:00:00+00:00,KOKX,2.4,3.5999999999999996,-6.3,-17.5,5450.0
2023-10-17 12:00:00+00:00,KOKX,1.2,2.1,-7.1,-19.7,5520.0
2023-10-18 12:00:00+00:00,KOKX,2.8,3.1999999999999997,-5.3,-19.5,5630.0
2023-10-19 12:00:00+00:00,KOKX,3.6,7.0,-1.1,-14.9,5710.0
2023-10-20 12:00:00+00:00,KOKX,8.8,3.3000000000000007,-1.7,-16.1,5650.0
2023-10-21 12:00:00+00:00,KOKX,7.8,3.0,-1.7,-16.5,5480.0
2023-10-22 12:00:00+00:00,KOKX,1.6,1.8,-3.1,-22.7,5460.0
2023-10-23 12:00:00+00:00,KOKX,2.0,3.1,-1.1,-17.5,5610.0
2023-10-24 12:00:00+00:00,KOKX,8.0,34.0,0.8,-15.9,5770.0
2023-10-25 12:00:00+00:00,KOKX,14.4,18.0,4.2,-12.3,5850.0
2023-10-26 12:00:00+00:00,KOKX,15.0,26.0,4.2,-10.7,5860.0
2023-10-27 12:00:00+00:00,KOKX,14.4,14.0,5.2,-9.3,5840.0
2023-10-28 12:00:00+00:00,KOKX,14.0,6.0,4.8,-10.1,5810.0
2023-10-30 12:00:00+00:00,KOKX,12.4,1.200000000000001,4.2,-10.9,5730.0
2023-10-31 12:00:00+00:00,KOKX,-2.5,5.0,-2.7,-15.1,5610.0
2023-11-01 12:00:00+00:00,KOKX,-4.3,1.7999999999999998,-11.3,-23.1,5450.0
2023-11-02 12:00:00+00:00,KOKX,-7.5,10.0,-9.7,-25.3,5540.0
2023-11-03 12:00:00+00:00,KOKX,-1.1,28.0,-8.5,-21.9,5650.0
2023-11-04 12:00:00+00:00,KOKX,6.6,20.0,-2.1,-15.1,5710.0
2023-11-05 12:00:00+00:00,KOKX,6.2,8.0,-2.3,-18.9,5640.0
2023-11-06 12:00:00+00:00,KOKX,2.6,11.0,-3.5,-15.1,5650.0
2023-11-07 12:00:00+00:00,KOKX,8.6,7.0,-1.3,-17.1,5620.0
2023-11-08 12:00:00+00:00,KOKX,-0.5,25.0,-0.5,-17.7,5600.0
2023-11-09 12:00:00+00:00,KOKX,7.2,2.2,1.4,-12.1,5670.0
2023-11-10 12:00:00+00:00,KOKX,3.6,30.0,-6.5,-15.1,5630.0
2023-11-11 12:00:00+00:00,KOKX,-1.9,9.0,-8.9,-17.1,5590.0
2023-11-12 12:00:00+00:00,KOKX,-3.7,7.999999999999999,-7.5,-20.3,5640.0
2023-11-13 12:00:00+00:00,KOKX,-1.3,19.0,-7.9,-19.5,5590.0
2023-11-14 12:00:00+00:00,KOKX,-1.7,5.0,-12.9,-25.5,5490.0
2023-11-15 12:00:00+00:00,KOKX,4.6,49.0,-4.7,-17.9,5700.0
2023-11-16 12:00:00+00:00,KOKX,5.4,22.0,-1.9,-19.5,5700.0
2023-11-17 12:00:00+00:00,KOKX,10.0,25.0,-1.3,-13.9,5720.0
2023-11-18 12:00:00+00:00,KOKX,7.8,1.2999999999999998,-1.7,-16.7,5590.0
2023-11-19 12:00:00+00:00,KOKX,-1.7,7.999999999999999,-4.1,-17.3,5540.0
2023-11-20 12:00:00+00:00,KOKX,-2.7,35.0,-5.1,-16.9,5610.0
2023-11-21 12:00:00+00:00,KOKX,1.0,49.0,-2.9,-20.5,5700.0
2023-11-22 12:00:00+00:00,KOKX,9.4,0.3000000000000007,0.4,-15.1,5620.0
2023-11-23 12:00:00+00:00,KOKX,2.8,6.0,1.2,-16.7,5550.0
2023-11-24 12:00:00+00:00,KOKX,-1.9,6.0,-0.7,-15.3,5630.0
2023-11-25 12:00:00+00:00,KOKX,-3.5,14.0,-8.7,-20.9,5590.0
2023-11-26 12:00:00+00:00,KOKX,-0.7,18.0,-4.5,-21.3,5610.0
2023-11-27 12:00:00+00:00,KOKX,3.6,8.0,-6.1,-20.7,5470.0
2023-11-28 12:00:00+00:00,KOKX,-8.9,8.999999999999998,-17.1,-30.7,5270.0
2023-11-29 12:00:00+00:00,KOKX,-11.9,10.999999999999998,-16.7,-29.5,5360.0
2023-11-30 12:00:00+00:00,KOKX,-4.9,7.0,-9.5,-23.5,5510.0
2023-12-01 12:00:00+00:00,KOKX,2.4,11.0,-3.1,-17.5,5650.0
2023-12-02 12:00:00+00:00,KOKX,7.6,2.5999999999999996,0.6,-15.1,5670.0
2023-12-03 12:00:00+00:00,KOKX,5.6,1.3999999999999995,-0.7,-13.7,5650.0
2023-12-04 12:00:00+00:00,KOKX,-0.3,5.0,-6.5,-24.3,5460.0
2023-12-05 12:00:00+00:00,KOKX,-1.7,21.0,-9.7,-28.3,5440.0
2023-12-06 12:00:00+00:00,KOKX,-9.1,2.3000000000000007,-15.3,-32.3,5350.0
2023-12-07 12:00:00+00:00,KOKX,-6.9,27.0,-12.7,-24.9,5420.0
2023-12-08 12:00:00+00:00,KOKX,-4.9,4.0,-3.3,-19.3,5590.0
2023-12-09 12:00:00+00:00,KOKX,6.2,9.0,-0.3,-16.7,5710.0
2023-12-10 12:00:00+00:00,KOKX,8.4,1.8000000000000007,1.4,-15.7,5710.0
2023-12-11 12:00:00+00:00,KOKX,3.2,2.0,2.0,-12.5,5560.0
2023-12-12 12:00:00+00:00,KOKX,-1.7,33.0,-7.5,-24.1,5560.0
2023-12-13 12:00:00+00:00,KOKX,-1.6,-36.300000000000004,-8.9,-20.9,5602.0
2023-12-14 12:00:00+00:00,KOKX,-11.1,17.0,-15.5,-25.7,5540.0
2023-12-15 12:00:00+00:00,KOKX,5.6,14.0,-0.7,-17.7,5730.0
2023-12-16 12:00:00+00:00,KOKX,5.0,11.0,-4.3,-19.3,5710.0
2023-12-17 12:00:00+00:00,KOKX,3.2,2.2,-1.9,-17.9,5720.0
2023-12-18 12:00:00+00:00,KOKX,11.2,0.5,3.2,-11.3,5560.0
2023-12-19 12:00:00+00:00,KOKX,-3.3,14.0,-13.7,-22.1,5360.0
2023-12-20 12:00:00+00:00,KOKX,-1.9,21.0,-5.9,-22.5,5570.0
2023-12-21 12:00:00+00:00,KOKX,0.2,49.0,-4.9,-22.7,5620.0
2023-12-22 12:00:00+00:00,KOKX,-1.9,48.0,-5.9,-22.7,5610.0
2023-12-23 12:00:00+00:00,KOKX,0.2,5.0,-6.9,-21.1,5650.0
2023-12-24 12:00:00+00:00,KOKX,0.8,3.2,-5.1,-22.7,5660.0
2023-12-25 12:00:00+00:00,KOKX,2.0,4.1,-7.9,-22.7,5640.0
2023-12-26 12:00:00+00:00,KOKX,4.0,8.0,-2.9,-16.3,5710.0
2023-12-27 12:00:00+00:00,KOKX,5.1,-3.3000000000000007,-1.8,-17.8,5679.0
2023-12-28 12:00:00+00:00,KOKX,7.8,0.0,-0.3,-15.7,5610.0
2023-12-29 12:00:00+00:00,KOKX,3.0,1.5,-2.1,-21.9,5500.0
2023-12-30 12:00:00+00:00,KOKX,-2.1,2.6,-9.1,-29.3,5350.0
2023-12-31 12:00:00+00:00,KOKX,-6.9,6.0,-4.5,-22.1,5490.0
