time,open,high,low,close,vwap,volume,count,tb,tq,qv
2026-06-19 16:10:00+00:00,63108.75,63108.75,63108.75,63108.75,63108.75,0.0,0,0.0,0.0,0.0
2026-06-19 16:11:00+00:00,63108.75,63108.75,63108.75,63108.75,63108.75,0.0,0,0.0,0.0,0.0
2026-06-19 16:12:00+00:00,63103.91,63234.38,63103.91,63234.38,63234.38,0.00911,7,0.00408,257.5692798,575.5976866
2026-06-19 16:13:00+00:00,63241.72,63251.42,63241.72,63251.42,63251.42,0.0098,12,0.0098,619.7763793,619.7763793
2026-06-19 16:14:00+00:00,63278.31,63333.48,63278.31,63333.48,63333.48,0.00321,9,0.00321,203.2403077,203.2403077
2026-06-19 16:15:00+00:00,63300.2,63300.2,63300.2,63300.2,63300.2,0.00176,1,0.00176,111.408352,111.408352
2026-06-19 16:16:00+00:00,63310.11,63310.11,63310.11,63310.11,63310.11,0.00173,1,0.00173,109.5264903,109.5264903
2026-06-19 16:17:00+00:00,63296.7,63300.7,63266.88,63300.7,63300.7,0.00586,7,0.00248,156.985736,370.862204
2026-06-19 16:18:00+00:00,63287.3,63287.3,63237.9,63237.9,63237.9,0.0388,5,0.00051,32.2513317,2454.7845303
2026-06-19 16:19:00+00:00,63237.9,63237.9,63237.9,63237.9,63237.9,0.0,0,0.0,0.0,0.0
2026-06-19 16:20:00+00:00,63245.96,63249.97,63245.96,63249.97,63249.97,0.03533,3,0.03533,2234.4900015,2234.4900015
2026-06-19 16:21:00+00:00,63250.42,63250.42,63250.42,63250.42,63250.42,0.00162,1,0.00162,102.4656804,102.4656804
2026-06-19 16:22:00+00:00,63250.42,63250.42,63250.42,63250.42,63250.42,0.0,0,0.0,0.0,0.0
2026-06-19 16:23:00+00:00,63250.42,63250.42,63250.42,63250.42,63250.42,0.0,0,0.0,0.0,0.0
2026-06-19 16:24:00+00:00,63250.42,63250.42,63250.42,63250.42,63250.42,0.0,0,0.0,0.0,0.0
