time,low,high,open,close,vol
2026-01-20 23:15:00+00:00,87767.53,88164.0,88073.86,87998.0,315.09713962
2026-01-20 23:30:00+00:00,88002.2,88401.83,88002.21,88370.81,96.26260702
2026-01-20 23:45:00+00:00,88222.7,88412.89,88370.81,88310.6,66.89404479
2026-01-21 00:00:00+00:00,88257.09,88504.21,88310.6,88307.93,104.65782293
2026-01-21 00:15:00+00:00,88130.01,88490.0,88304.75,88450.97,71.87801369
2026-01-21 00:30:00+00:00,88377.53,88820.59,88450.96,88734.07,80.17163233
2026-01-21 00:45:00+00:00,88698.24,88877.19,88733.99,88819.72,49.1850586
2026-01-21 01:00:00+00:00,88700.82,89000.0,88819.97,88980.0,81.41481391
2026-01-21 01:15:00+00:00,88805.99,89027.79,88980.66,88959.27,74.57194861
2026-01-21 01:30:00+00:00,88860.51,89014.74,88959.27,88925.98,89.12961808
2026-01-21 01:45:00+00:00,88861.97,89052.46,88925.98,88907.35,47.41484104
2026-01-21 02:00:00+00:00,88907.24,89249.25,88907.25,89158.0,80.59330552
2026-01-21 02:15:00+00:00,88972.51,89197.0,89158.0,89004.87,61.83016916
2026-01-21 02:30:00+00:00,88869.83,89062.21,89004.88,88976.18,49.66412998
2026-01-21 02:45:00+00:00,88921.99,89071.37,88976.19,88942.0,45.20503478
2026-01-21 03:00:00+00:00,88924.26,89128.59,88941.99,89104.98,64.01692619
2026-01-21 03:15:00+00:00,89034.62,89177.33,89104.97,89177.33,37.30045366
2026-01-21 03:30:00+00:00,89124.03,89495.99,89177.33,89444.02,97.69685795
2026-01-21 03:45:00+00:00,89280.73,89443.25,89442.67,89319.06,38.67978412
2026-01-21 04:00:00+00:00,89239.37,89379.69,89319.06,89240.0,42.46667548
2026-01-21 04:15:00+00:00,89220.93,89394.47,89240.17,89390.41,31.10983522
2026-01-21 04:30:00+00:00,89288.01,89471.43,89391.75,89468.53,24.93518578
2026-01-21 04:45:00+00:00,89321.99,89511.4,89468.53,89327.27,68.13154338
2026-01-21 05:00:00+00:00,89318.33,89474.99,89327.27,89472.11,46.44681957
2026-01-21 05:15:00+00:00,89415.21,89521.99,89472.1,89485.95,61.29232294
2026-01-21 05:30:00+00:00,89485.95,89825.0,89485.95,89818.63,114.80517671
2026-01-21 05:45:00+00:00,89790.01,90009.7,89816.02,89847.96,64.42971595
2026-01-21 06:00:00+00:00,89684.68,89847.99,89847.99,89799.79,43.01980485
2026-01-21 06:15:00+00:00,89716.68,89815.25,89799.78,89781.1,44.05963818
2026-01-21 06:30:00+00:00,89480.21,89780.11,89780.11,89514.82,44.73762689
2026-01-21 06:45:00+00:00,89390.2,89549.99,89514.83,89547.43,32.65586358
2026-01-21 07:00:00+00:00,89398.0,89658.14,89547.42,89429.75,57.70647141
2026-01-21 07:15:00+00:00,89427.98,89572.03,89429.74,89524.0,23.43054817
2026-01-21 07:30:00+00:00,89033.07,89523.99,89523.99,89110.12,183.53616193
2026-01-21 07:45:00+00:00,88908.91,89149.8,89110.11,89092.77,444.56125547
2026-01-21 08:00:00+00:00,89020.41,89201.82,89088.73,89032.12,62.40314275
2026-01-21 08:15:00+00:00,89032.12,89271.14,89032.12,89140.21,34.94719763
2026-01-21 08:30:00+00:00,88874.06,89182.34,89140.21,88922.0,53.24210571
2026-01-21 08:45:00+00:00,88905.23,89131.99,88921.99,89080.0,18.95573451
2026-01-21 09:00:00+00:00,89059.3,89201.64,89079.99,89179.98,42.98411533
2026-01-21 09:15:00+00:00,89179.97,89354.69,89179.97,89301.64,42.67540274
2026-01-21 09:30:00+00:00,89245.3,89387.16,89301.64,89309.03,33.81275939
2026-01-21 09:45:00+00:00,88950.01,89332.62,89309.02,89001.07,42.4892204
2026-01-21 10:00:00+00:00,88950.17,89235.38,89001.07,89198.02,38.40485284
2026-01-21 10:15:00+00:00,89166.8,89288.42,89198.02,89230.94,29.75905669
2026-01-21 10:30:00+00:00,89140.4,89289.29,89230.94,89210.05,23.2140539
2026-01-21 10:45:00+00:00,89125.4,89220.5,89210.04,89139.58,18.46387458
2026-01-21 11:00:00+00:00,89043.0,89204.99,89139.58,89196.82,16.80763892
2026-01-21 11:15:00+00:00,89170.0,89283.99,89195.54,89228.56,17.28045871
2026-01-21 11:30:00+00:00,89135.01,89244.0,89228.02,89185.0,34.24981233
2026-01-21 11:45:00+00:00,88600.0,89207.95,89185.36,88691.8,119.10426181
2026-01-21 12:00:00+00:00,88107.16,88753.6,88691.73,88278.04,180.73097104
2026-01-21 12:15:00+00:00,88115.85,88389.19,88278.04,88267.26,70.52329751
2026-01-21 12:30:00+00:00,88200.0,88585.81,88267.27,88533.34,109.91044282
2026-01-21 12:45:00+00:00,88430.77,88674.06,88534.05,88642.01,53.24732391
2026-01-21 13:00:00+00:00,88577.44,88909.45,88642.0,88848.25,67.79116115
2026-01-21 13:15:00+00:00,88669.39,88885.25,88848.26,88759.71,93.18365773
2026-01-21 13:30:00+00:00,88580.98,88948.99,88754.02,88631.97,101.2390445
2026-01-21 13:45:00+00:00,88444.85,88790.19,88630.02,88580.0,113.12877266
2026-01-21 14:00:00+00:00,88512.11,89638.75,88575.4,89487.53,302.9494981
2026-01-21 14:15:00+00:00,89233.58,89651.38,89483.25,89494.96,322.87997525
2026-01-21 14:30:00+00:00,89360.08,89918.5,89494.96,89573.38,302.57718906
2026-01-21 14:45:00+00:00,89257.15,89856.51,89573.95,89713.15,187.19931096
2026-01-21 15:00:00+00:00,89655.92,90272.76,89710.4,90254.0,173.97568916
2026-01-21 15:15:00+00:00,89906.13,90500.0,90252.0,89946.49,192.97513518
2026-01-21 15:30:00+00:00,89767.23,90176.46,89944.13,90026.0,136.02393244
2026-01-21 15:45:00+00:00,89886.76,90297.64,90026.0,90208.16,101.85843214
2026-01-21 16:00:00+00:00,89650.0,90290.74,90208.15,89659.99,130.17692718
2026-01-21 16:15:00+00:00,89170.49,89742.26,89659.98,89497.5,201.58355826
2026-01-21 16:30:00+00:00,88028.09,89499.49,89499.49,88087.31,476.94728784
2026-01-21 16:45:00+00:00,87480.0,88591.38,88083.92,87501.32,730.30724097
2026-01-21 17:00:00+00:00,87190.0,88018.75,87505.99,87224.99,626.56730598
2026-01-21 17:15:00+00:00,87156.0,87790.93,87228.14,87677.79,376.60540616
2026-01-21 17:30:00+00:00,87404.1,88068.98,87677.79,87812.03,311.5616031
2026-01-21 17:45:00+00:00,87726.94,87963.24,87813.97,87836.0,391.25579434
2026-01-21 18:00:00+00:00,87484.36,87988.9,87826.43,87812.68,261.04101697
2026-01-21 18:15:00+00:00,87740.01,87965.99,87812.68,87921.63,115.65905831
2026-01-21 18:30:00+00:00,87856.77,88162.01,87921.64,88036.0,129.42573386
2026-01-21 18:45:00+00:00,88029.41,88570.86,88035.99,88395.99,164.09462388
2026-01-21 19:00:00+00:00,88194.0,88557.22,88395.97,88297.43,124.1317421
2026-01-21 19:15:00+00:00,88280.8,89647.76,88297.43,89578.87,257.50912732
2026-01-21 19:30:00+00:00,89444.99,90072.92,89578.88,89968.0,343.75208536
2026-01-21 19:45:00+00:00,89820.01,90368.7,89969.99,90281.8,280.7880271
2026-01-21 20:00:00+00:00,89644.0,90304.0,90281.8,89824.0,261.41476502
2026-01-21 20:15:00+00:00,89367.01,89843.44,89831.98,89667.85,439.91801706
2026-01-21 20:30:00+00:00,89526.21,89950.0,89667.85,89820.05,162.0146431
2026-01-21 20:45:00+00:00,89808.01,90145.04,89820.04,90136.01,172.06405292
2026-01-21 21:00:00+00:00,89873.87,90136.07,90136.0,90032.96,224.22128873
2026-01-21 21:15:00+00:00,89980.89,90262.98,90033.98,90013.14,208.81854127
2026-01-21 21:30:00+00:00,90000.0,90191.21,90013.13,90176.74,65.86224705
2026-01-21 21:45:00+00:00,90073.09,90209.48,90176.75,90180.23,61.88629048
2026-01-21 22:00:00+00:00,90134.0,90313.78,90180.23,90151.5,55.14667701
2026-01-21 22:15:00+00:00,89869.3,90171.0,90151.5,89923.79,60.75098117
2026-01-21 22:30:00+00:00,89820.72,90035.0,89923.78,89882.92,32.05848544
2026-01-21 22:45:00+00:00,89690.6,89929.17,89882.93,89690.61,38.61589558
2026-01-21 23:00:00+00:00,89630.94,90146.29,89690.61,90109.93,85.38624748
2026-01-21 23:15:00+00:00,89801.21,90109.93,90109.93,89939.99,54.58507823
2026-01-21 23:30:00+00:00,89461.12,89939.99,89939.99,89465.25,81.34962732
2026-01-21 23:45:00+00:00,89269.65,89536.0,89465.24,89363.71,74.217968
2026-01-22 00:00:00+00:00,89363.71,89644.0,89363.71,89629.98,73.20143211
2026-01-22 00:15:00+00:00,89500.01,89818.71,89622.33,89755.8,64.12288116
2026-01-22 00:30:00+00:00,89752.02,89934.92,89755.8,89852.84,40.41647977
2026-01-22 00:45:00+00:00,89778.0,89955.0,89852.83,89828.22,41.03664564
2026-01-22 01:00:00+00:00,89737.65,90049.5,89828.21,89928.3,65.3058916
2026-01-22 01:15:00+00:00,89909.99,90115.49,89928.32,90044.02,47.2755913
2026-01-22 01:30:00+00:00,89828.44,90108.88,90044.01,89911.83,34.16321878
2026-01-22 01:45:00+00:00,89864.77,90084.0,89911.87,90016.2,32.01724777
2026-01-22 02:00:00+00:00,89935.0,90116.5,90016.2,90092.08,50.61490923
2026-01-22 02:15:00+00:00,90046.37,90273.35,90087.57,90196.74,44.03145764
2026-01-22 02:30:00+00:00,89936.76,90196.73,90196.73,90033.95,42.94932342
2026-01-22 02:45:00+00:00,89740.42,90033.94,90033.94,89850.13,54.51818726
2026-01-22 03:00:00+00:00,89850.14,90075.3,89850.14,90010.04,35.77268776
2026-01-22 03:15:00+00:00,89760.36,90010.04,90010.04,89843.31,42.9931006
2026-01-22 03:30:00+00:00,89605.99,89842.07,89842.07,89738.78,45.55304642
2026-01-22 03:45:00+00:00,89724.02,89812.0,89738.77,89801.93,21.52987606
2026-01-22 04:00:00+00:00,89737.65,89899.48,89801.93,89783.04,49.3743163
2026-01-22 04:15:00+00:00,89725.11,89898.95,89783.04,89890.05,84.96165392
2026-01-22 04:30:00+00:00,89819.36,89941.93,89890.04,89906.0,36.85721122
2026-01-22 04:45:00+00:00,89888.4,90000.0,89905.99,89905.96,44.63633426
2026-01-22 05:00:00+00:00,89889.87,89989.73,89905.96,89958.05,21.68790096
2026-01-22 05:15:00+00:00,89870.0,89962.89,89958.06,89884.01,22.35527552
2026-01-22 05:30:00+00:00,89826.0,89953.99,89884.01,89911.02,26.57816116
2026-01-22 05:45:00+00:00,89828.76,89982.15,89911.01,89933.38,43.6185757
2026-01-22 06:00:00+00:00,89802.03,90047.0,89933.38,89948.01,47.35139368
2026-01-22 06:15:00+00:00,89892.0,90000.2,89948.02,89918.77,24.75030805
2026-01-22 06:30:00+00:00,89908.55,90116.0,89918.76,90064.0,31.53312605
2026-01-22 06:45:00+00:00,90049.13,90129.4,90064.01,90080.34,31.09222769
2026-01-22 07:00:00+00:00,89965.01,90109.92,90080.34,89977.49,24.20321837
2026-01-22 07:15:00+00:00,89833.47,90005.41,89977.5,89877.29,32.65443508
2026-01-22 07:30:00+00:00,89804.56,89906.69,89877.29,89849.3,28.22551887
2026-01-22 07:45:00+00:00,89698.08,89864.76,89849.31,89728.3,48.80674601
2026-01-22 08:00:00+00:00,89663.21,89881.94,89728.3,89681.5,32.87993064
2026-01-22 08:15:00+00:00,89670.1,89855.67,89681.51,89788.02,24.75275036
2026-01-22 08:30:00+00:00,89705.86,89814.82,89788.02,89738.92,34.45082462
2026-01-22 08:45:00+00:00,89710.51,89870.0,89738.92,89830.43,29.24263035
2026-01-22 09:00:00+00:00,89796.66,89979.99,89830.43,89951.03,29.63245702
2026-01-22 09:15:00+00:00,89846.59,89987.33,89951.02,89904.56,68.0398919
2026-01-22 09:30:00+00:00,89846.64,90046.6,89904.56,90019.28,95.91529966
2026-01-22 09:45:00+00:00,89932.09,90023.66,90019.29,89949.99,60.32969911
2026-01-22 10:00:00+00:00,89861.32,89977.9,89949.99,89944.04,79.46104977
2026-01-22 10:15:00+00:00,89883.91,90015.0,89944.02,89940.0,64.527448
2026-01-22 10:30:00+00:00,89909.03,89986.0,89939.9,89958.05,34.69506244
2026-01-22 10:45:00+00:00,89925.86,90024.65,89958.05,89989.83,16.46712202
2026-01-22 11:00:00+00:00,89839.97,90062.0,89989.82,89895.99,48.62384645
2026-01-22 11:15:00+00:00,89802.9,89940.99,89895.98,89856.92,56.34835456
2026-01-22 11:30:00+00:00,89795.08,89940.74,89856.92,89886.58,75.24095805
2026-01-22 11:45:00+00:00,89807.46,89990.67,89884.6,89837.84,34.17101259
2026-01-22 12:00:00+00:00,89768.71,89954.01,89837.84,89907.98,55.29837519
2026-01-22 12:15:00+00:00,89875.71,89951.16,89907.99,89918.96,56.02100501
2026-01-22 12:30:00+00:00,89878.21,90003.01,89918.96,89932.21,55.55548598
2026-01-22 12:45:00+00:00,89875.74,89958.0,89932.21,89920.14,65.07029671
2026-01-22 13:00:00+00:00,89892.87,89962.98,89920.14,89955.14,45.33283724
2026-01-22 13:15:00+00:00,89954.7,90116.27,89955.06,90092.0,39.14552612
2026-01-22 13:30:00+00:00,89456.82,90250.0,90091.99,89526.62,108.49762701
2026-01-22 13:45:00+00:00,89383.86,89642.32,89531.0,89512.31,106.28240318
2026-01-22 14:00:00+00:00,89314.3,89624.81,89509.94,89609.28,67.11760595
2026-01-22 14:15:00+00:00,89258.91,89619.12,89609.29,89476.0,101.46549747
2026-01-22 14:30:00+00:00,89040.0,89645.24,89476.01,89395.01,288.63320119
2026-01-22 14:45:00+00:00,88950.75,89445.11,89403.83,88991.92,308.4601562
2026-01-22 15:00:00+00:00,88903.97,89300.59,88985.54,89160.0,196.27959922
2026-01-22 15:15:00+00:00,88513.9,89274.9,89152.89,88562.76,243.64852135
2026-01-22 15:30:00+00:00,88408.65,89079.73,88562.77,89052.01,206.62041052
2026-01-22 15:45:00+00:00,88838.06,89361.3,89052.0,88907.99,140.65620941
2026-01-22 16:00:00+00:00,88658.47,89114.1,88903.97,88739.98,166.03615077
2026-01-22 16:15:00+00:00,88570.0,89100.0,88739.94,88902.48,323.41581457
2026-01-22 16:30:00+00:00,88661.74,89049.99,88903.3,88882.45,143.88291313
2026-01-22 16:45:00+00:00,88796.96,89187.11,88882.46,88956.0,103.32286278
2026-01-22 17:00:00+00:00,88922.06,89352.21,88955.99,89135.9,156.56913603
2026-01-22 17:15:00+00:00,88955.78,89341.98,89135.9,89063.51,134.21458163
2026-01-22 17:30:00+00:00,88986.44,89214.0,89064.45,89138.01,76.38292404
2026-01-22 17:45:00+00:00,89138.01,89529.8,89138.01,89457.67,102.16215081
2026-01-22 18:00:00+00:00,89284.68,89520.73,89457.67,89371.02,105.80626411
2026-01-22 18:15:00+00:00,89371.06,89711.0,89371.06,89527.17,67.84466468
2026-01-22 18:30:00+00:00,89502.0,89689.76,89524.73,89576.02,76.45645023
2026-01-22 18:45:00+00:00,89205.86,89625.0,89576.02,89245.98,104.31547383
2026-01-22 19:00:00+00:00,89010.0,89373.85,89245.98,89306.06,89.95048541
2026-01-22 19:15:00+00:00,89219.89,89494.0,89306.07,89422.03,95.66415668
2026-01-22 19:30:00+00:00,89396.52,89799.9,89422.03,89754.12,110.07428852
2026-01-22 19:45:00+00:00,89545.68,89850.0,89754.12,89676.01,99.75382652
2026-01-22 20:00:00+00:00,89603.4,89842.18,89677.58,89832.45,93.26600973
2026-01-22 20:15:00+00:00,89452.0,89868.0,89832.44,89470.2,69.00951591
2026-01-22 20:30:00+00:00,89369.64,89619.74,89470.21,89407.92,62.53350393
2026-01-22 20:45:00+00:00,89291.29,89464.38,89407.91,89312.0,72.57049489
2026-01-22 21:00:00+00:00,89278.29,89538.15,89309.97,89443.17,81.05512961
2026-01-22 21:15:00+00:00,89438.0,89569.42,89443.16,89472.34,77.26830402
2026-01-22 21:30:00+00:00,89290.3,89510.0,89472.34,89290.31,50.88677918
2026-01-22 21:45:00+00:00,89114.11,89290.3,89290.3,89166.92,69.55150174
2026-01-22 22:00:00+00:00,89044.04,89475.61,89166.92,89391.13,52.42331788
2026-01-22 22:15:00+00:00,89260.5,89428.52,89389.21,89317.99,27.79255469
2026-01-22 22:30:00+00:00,89080.0,89330.0,89317.98,89169.42,57.58762256
2026-01-22 22:45:00+00:00,89169.42,89284.7,89169.42,89261.75,41.86710544
2026-01-22 23:00:00+00:00,89080.0,89291.69,89257.17,89208.27,53.12522717
2026-01-22 23:15:00+00:00,89190.58,89436.0,89208.27,89346.0,29.48688536
2026-01-22 23:30:00+00:00,89289.3,89496.45,89346.01,89409.05,51.97064853
2026-01-22 23:45:00+00:00,89409.04,89470.58,89409.05,89463.5,25.87047206
2026-01-23 00:00:00+00:00,89345.67,89476.95,89463.51,89447.88,23.15755951
2026-01-23 00:15:00+00:00,89433.21,89550.69,89447.88,89509.5,37.52914222
2026-01-23 00:30:00+00:00,89403.88,89542.01,89509.49,89459.61,34.53240936
2026-01-23 00:45:00+00:00,89418.55,89535.04,89459.62,89430.66,24.62196414
2026-01-23 01:00:00+00:00,89430.01,89599.42,89430.01,89506.54,37.11362128
2026-01-23 01:15:00+00:00,89506.53,89608.66,89506.54,89608.66,26.37726519
2026-01-23 01:30:00+00:00,89540.0,89772.0,89599.28,89741.68,38.47246953
2026-01-23 01:45:00+00:00,89664.93,89850.74,89728.22,89842.46,34.98154068
2026-01-23 02:00:00+00:00,89700.0,89887.98,89842.46,89849.96,45.87011189
2026-01-23 02:15:00+00:00,89640.9,89844.17,89844.17,89666.62,19.99927294
2026-01-23 02:30:00+00:00,89640.0,89740.32,89666.62,89680.39,30.63065522
2026-01-23 02:45:00+00:00,89541.22,89713.86,89680.39,89550.58,42.20970581
2026-01-23 03:00:00+00:00,89535.9,89734.49,89550.57,89720.01,33.28337205
2026-01-23 03:15:00+00:00,89697.28,89822.45,89720.01,89788.01,41.28002668
2026-01-23 03:30:00+00:00,89702.16,89830.6,89788.01,89790.18,29.60570038
2026-01-23 03:45:00+00:00,89755.82,89845.73,89790.18,89831.13,33.20594686
2026-01-23 04:00:00+00:00,89766.13,89968.08,89831.13,89963.12,61.13233223
2026-01-23 04:15:00+00:00,89848.86,89972.9,89963.12,89872.71,45.9960795
2026-01-23 04:30:00+00:00,89804.86,89943.71,89869.34,89878.0,39.94660975
2026-01-23 04:45:00+00:00,89859.8,89935.79,89878.0,89859.8,53.25656131
2026-01-23 05:00:00+00:00,89752.69,89865.7,89859.8,89782.01,52.90142353
2026-01-23 05:15:00+00:00,89410.0,89780.82,89780.82,89532.15,91.58464717
2026-01-23 05:30:00+00:00,89502.67,89594.58,89532.15,89526.13,67.93540407
2026-01-23 05:45:00+00:00,89368.2,89570.99,89526.12,89492.41,54.45654787
2026-01-23 06:00:00+00:00,89442.99,89679.99,89492.41,89619.03,62.76155171
2026-01-23 06:15:00+00:00,89272.39,89656.18,89619.03,89353.37,46.99081489
2026-01-23 06:30:00+00:00,89349.99,89550.57,89353.36,89535.91,24.51900998
2026-01-23 06:45:00+00:00,89375.2,89550.02,89535.91,89386.65,20.8459191
2026-01-23 07:00:00+00:00,89343.29,89452.77,89386.65,89429.83,22.8555001
2026-01-23 07:15:00+00:00,89413.51,89564.29,89429.83,89518.77,26.08969081
2026-01-23 07:30:00+00:00,89424.2,89564.29,89518.54,89467.99,36.3173214
2026-01-23 07:45:00+00:00,89327.56,89500.0,89467.99,89415.47,41.73001161
2026-01-23 08:00:00+00:00,89357.94,89506.75,89415.47,89428.36,40.15271195
2026-01-23 08:15:00+00:00,89210.01,89453.17,89428.02,89212.03,33.17888822
2026-01-23 08:30:00+00:00,89010.91,89280.55,89212.03,89233.24,75.13526223
2026-01-23 08:45:00+00:00,89063.1,89302.05,89233.23,89095.93,22.07984172
2026-01-23 09:00:00+00:00,89071.72,89269.45,89095.93,89110.01,27.4987458
2026-01-23 09:15:00+00:00,88903.67,89110.01,89110.0,89039.99,45.87323883
2026-01-23 09:30:00+00:00,88839.26,89066.15,89040.0,88890.74,40.29686868
2026-01-23 09:45:00+00:00,88776.47,88890.6,88890.0,88856.0,27.96656571
2026-01-23 10:00:00+00:00,88737.98,88966.67,88856.0,88935.69,21.54084364
2026-01-23 10:15:00+00:00,88875.5,89010.0,88935.7,88979.64,48.4643797
2026-01-23 10:30:00+00:00,88852.05,89020.22,88984.0,89006.83,22.96971492
2026-01-23 10:45:00+00:00,88900.5,89057.2,89006.83,88930.31,30.81827089
2026-01-23 11:00:00+00:00,88880.5,89124.07,88930.32,89101.59,26.35772568
2026-01-23 11:15:00+00:00,89086.55,89171.21,89101.59,89110.01,13.19722032
2026-01-23 11:30:00+00:00,89107.7,89236.62,89113.62,89131.82,14.63408671
2026-01-23 11:45:00+00:00,89036.36,89162.0,89131.82,89094.89,20.84976257
2026-01-23 12:00:00+00:00,89030.41,89129.6,89094.88,89030.41,21.51263468
2026-01-23 12:15:00+00:00,89000.01,89073.28,89030.4,89051.71,13.39479829
2026-01-23 12:30:00+00:00,88971.91,89126.0,89051.7,89126.0,32.53913253
2026-01-23 12:45:00+00:00,89124.08,89260.08,89126.0,89135.61,19.77037854
2026-01-23 13:00:00+00:00,89110.62,89300.0,89135.61,89279.17,24.65482281
2026-01-23 13:15:00+00:00,89135.78,89309.13,89279.17,89135.78,74.25959919
2026-01-23 13:30:00+00:00,89105.09,89249.0,89135.78,89239.6,46.75209182
2026-01-23 13:45:00+00:00,89183.89,89334.99,89239.59,89236.89,76.22273653
2026-01-23 14:00:00+00:00,89132.0,89363.25,89236.89,89346.13,75.82939422
2026-01-23 14:15:00+00:00,89291.04,89597.99,89346.9,89565.96,132.33978873
2026-01-23 14:30:00+00:00,88531.36,89620.01,89564.93,88838.0,194.30278184
2026-01-23 14:45:00+00:00,88550.16,89012.46,88837.99,88894.18,164.3831768
2026-01-23 15:00:00+00:00,88623.97,89077.16,88894.19,88696.0,112.00828809
2026-01-23 15:15:00+00:00,88440.65,89164.07,88695.99,88847.77,131.14850368
2026-01-23 15:30:00+00:00,88795.5,89177.99,88842.0,89144.49,98.51671743
2026-01-23 15:45:00+00:00,89140.08,89767.99,89144.06,89641.84,223.78160402
2026-01-23 16:00:00+00:00,89543.08,89864.88,89641.85,89639.97,112.49094827
2026-01-23 16:15:00+00:00,89400.95,89661.28,89632.0,89463.93,179.85923129
2026-01-23 16:30:00+00:00,89346.05,90341.37,89463.93,90170.11,350.15057228
2026-01-23 16:45:00+00:00,89998.03,90400.0,90170.1,90020.38,170.06845495
2026-01-23 17:00:00+00:00,89871.89,90105.03,90017.98,90105.03,105.68124598
2026-01-23 17:15:00+00:00,90105.03,90900.0,90105.03,90886.0,307.95777855
2026-01-23 17:30:00+00:00,90663.06,91147.01,90886.0,90735.95,248.38657752
2026-01-23 17:45:00+00:00,90451.8,90972.34,90737.99,90502.09,229.24962576
2026-01-23 18:00:00+00:00,90359.91,90948.06,90502.09,90658.15,292.02268434
2026-01-23 18:15:00+00:00,90545.43,90881.78,90658.15,90780.0,206.53601086
2026-01-23 18:30:00+00:00,90628.86,90942.55,90780.0,90640.0,126.75687375
2026-01-23 18:45:00+00:00,90380.0,90639.99,90639.99,90412.0,96.08965036
2026-01-23 19:00:00+00:00,90114.35,90435.63,90412.0,90175.99,204.72977871
2026-01-23 19:15:00+00:00,89650.0,90184.75,90176.0,89750.32,265.975149
2026-01-23 19:30:00+00:00,89491.95,89792.44,89749.25,89766.25,96.33816534
2026-01-23 19:45:00+00:00,89607.52,89910.0,89766.25,89874.0,51.81523745
2026-01-23 20:00:00+00:00,89718.97,90052.21,89872.95,90009.89,97.98115265
2026-01-23 20:15:00+00:00,89686.36,90031.5,90009.88,89694.04,124.13878709
2026-01-23 20:30:00+00:00,89143.49,89694.04,89694.04,89299.92,148.79931168
2026-01-23 20:45:00+00:00,89089.6,89476.09,89299.91,89395.04,266.02859186
2026-01-23 21:00:00+00:00,89327.54,89591.39,89395.93,89489.08,71.5879089
2026-01-23 21:15:00+00:00,89365.32,89574.8,89489.08,89479.93,37.92471368
2026-01-23 21:30:00+00:00,89300.0,89510.02,89476.67,89332.03,52.02376022
2026-01-23 21:45:00+00:00,89206.38,89377.53,89332.03,89234.22,42.5751744
2026-01-23 22:00:00+00:00,89223.25,89646.08,89234.22,89507.82,59.60595864
2026-01-23 22:15:00+00:00,89475.82,89643.95,89507.83,89597.84,41.88476616
2026-01-23 22:30:00+00:00,89453.82,89640.66,89597.84,89476.67,35.39293865
2026-01-23 22:45:00+00:00,89436.91,89544.91,89476.67,89515.84,23.25633202
2026-01-23 23:00:00+00:00,89406.76,89522.67,89515.84,89460.89,32.33006892
2026-01-23 23:15:00+00:00,89394.09,89485.98,89460.89,89446.04,18.06309491
2026-01-23 23:30:00+00:00,89399.92,89472.0,89446.03,89399.93,23.80493088
2026-01-23 23:45:00+00:00,89355.3,89512.34,89399.92,89474.93,27.09675157
2026-01-24 00:00:00+00:00,89367.08,89520.3,89474.94,89388.38,29.67268604
2026-01-24 00:15:00+00:00,89338.26,89457.8,89388.38,89338.26,16.90935681
2026-01-24 00:30:00+00:00,89334.25,89430.5,89338.26,89362.49,24.5576869
2026-01-24 00:45:00+00:00,89289.74,89369.5,89362.04,89327.55,24.63742899
2026-01-24 01:00:00+00:00,89322.86,89400.0,89327.54,89390.74,20.30181667
2026-01-24 01:15:00+00:00,89368.21,89467.99,89390.74,89447.84,15.99940828
2026-01-24 01:30:00+00:00,89338.68,89447.84,89447.84,89407.0,19.22539345
2026-01-24 01:45:00+00:00,89385.26,89435.8,89407.0,89425.39,11.49004626
2026-01-24 02:00:00+00:00,89425.4,89539.8,89425.4,89493.49,20.39211137
2026-01-24 02:15:00+00:00,89464.0,89546.56,89493.49,89481.32,14.39943333
2026-01-24 02:30:00+00:00,89471.52,89550.0,89481.32,89547.98,14.4618734
2026-01-24 02:45:00+00:00,89508.7,89583.99,89547.99,89565.21,16.20401908
2026-01-24 03:00:00+00:00,89537.24,89756.99,89565.21,89741.28,42.26433887
2026-01-24 03:15:00+00:00,89650.11,89832.72,89741.29,89798.2,30.02131915
2026-01-24 03:30:00+00:00,89655.1,89799.3,89798.21,89703.37,25.23127067
2026-01-24 03:45:00+00:00,89611.81,89709.67,89706.21,89637.43,22.47895439
2026-01-24 04:00:00+00:00,89628.89,89705.02,89637.42,89667.72,17.32003075
2026-01-24 04:15:00+00:00,89578.75,89685.85,89667.73,89594.29,23.41223902
2026-01-24 04:30:00+00:00,89594.29,89649.08,89594.29,89639.86,13.67867189
2026-01-24 04:45:00+00:00,89616.46,89718.98,89639.87,89714.22,13.96948502
2026-01-24 05:00:00+00:00,89663.06,89723.64,89714.22,89708.09,18.10419184
2026-01-24 05:15:00+00:00,89691.02,89732.38,89708.1,89698.26,11.63676086
2026-01-24 05:30:00+00:00,89630.44,89698.27,89698.27,89650.3,9.40125716
2026-01-24 05:45:00+00:00,89600.83,89663.06,89650.01,89657.61,17.40111686
2026-01-24 06:00:00+00:00,89593.54,89668.37,89657.61,89627.68,19.29518617
2026-01-24 06:15:00+00:00,89521.8,89627.69,89627.69,89532.94,23.06754463
2026-01-24 06:30:00+00:00,89513.59,89559.73,89532.95,89541.91,17.29705078
2026-01-24 06:45:00+00:00,89510.41,89546.56,89541.9,89515.31,12.95197653
2026-01-24 07:00:00+00:00,89492.06,89528.1,89515.3,89519.29,9.08392604
2026-01-24 07:15:00+00:00,89426.21,89519.3,89519.3,89459.67,16.5441665
2026-01-24 07:30:00+00:00,89453.09,89519.7,89459.67,89515.99,9.70279418
2026-01-24 07:45:00+00:00,89462.68,89546.56,89516.0,89477.08,19.90453657
2026-01-24 08:00:00+00:00,89437.35,89512.23,89474.47,89471.99,48.80769083
2026-01-24 08:15:00+00:00,89470.42,89489.41,89471.99,89479.99,14.49800975
