ts,city,target,gfs_max,ens_mean,ens_std,ecmwf_max
2026-09-05T19:00:19+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:00:21+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:00:25+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:01:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:01:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:01:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:01:22+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:02:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:02:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:02:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:02:21+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:03:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:03:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:03:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:03:21+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:04:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:04:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:04:20+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:04:22+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:05:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:05:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:05:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:05:21+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:06:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:06:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:06:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:06:22+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:07:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:07:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:07:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:07:21+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:08:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:08:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:08:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:08:21+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:09:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:09:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:09:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:09:21+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:10:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:10:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:10:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:10:22+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:11:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:11:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:11:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:11:22+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:12:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:12:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:12:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:12:21+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:13:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:13:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:13:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:13:21+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:14:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:14:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:14:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:14:21+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:15:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:15:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:15:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:15:21+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:16:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:16:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:16:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:16:21+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:17:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:17:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:17:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:17:21+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:18:20+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:18:22+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:18:24+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:18:26+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:19:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:19:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:19:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:19:22+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:20:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:20:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:20:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:20:22+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:21:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:21:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:21:19+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:21:22+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:22:15+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:22:17+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:22:20+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:22:22+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:24:02+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:24:05+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:24:07+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:24:09+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:25:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:25:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:25:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:25:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:26:16+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:26:19+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:26:21+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:26:23+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:27:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:27:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:27:07+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:27:09+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:28:09+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:28:11+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:28:13+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:28:16+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:29:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:29:04+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:29:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:29:09+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:30:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:30:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:30:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:30:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:31:02+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:31:04+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:31:07+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:31:10+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:32:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:32:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:32:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:32:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:33:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:33:04+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:33:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:33:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:34:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:34:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:34:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:34:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:35:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:35:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:35:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:35:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:36:26+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:36:29+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:36:31+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:36:33+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:37:16+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:37:21+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:37:23+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:37:25+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:38:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:38:04+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:38:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:38:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:39:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:39:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:39:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:39:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:40:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:40:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:40:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:40:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:41:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:41:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:41:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:41:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:42:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:42:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:42:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:42:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:43:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:43:04+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:43:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:43:09+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:44:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:44:04+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:44:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:44:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:45:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:45:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:45:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:45:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:46:02+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:46:04+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:46:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:46:09+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:47:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:47:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:47:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:47:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:48:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:48:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:48:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:48:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:49:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:49:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:49:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:49:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:50:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:50:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:50:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:50:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:51:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:51:04+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:51:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:51:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:52:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:52:04+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:52:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:52:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:53:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:53:04+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:53:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:53:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:54:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:54:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:54:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:54:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:55:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:55:04+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:55:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:55:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:56:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:56:04+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:56:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:56:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:57:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:57:04+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:57:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:57:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:58:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:58:04+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:58:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:58:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T19:59:01+00:00,NYC,2026-09-05,79.9,81.93225806451613,1.3145309716161842,
2026-09-05T19:59:03+00:00,NYC,2026-09-06,70.6,75.57096774193548,2.0243985245144276,
2026-09-05T19:59:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T19:59:08+00:00,CHI,2026-09-06,80.1,80.2322580645161,1.7156560104828509,
2026-09-05T20:00:01+00:00,NYC,2026-09-05,78.7,81.93225806451613,1.3145309716161842,
2026-09-05T20:00:03+00:00,NYC,2026-09-06,73.8,75.57096774193548,2.0243985245144276,
2026-09-05T20:00:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T20:00:08+00:00,CHI,2026-09-06,78.9,80.2322580645161,1.7156560104828509,
2026-09-05T20:01:02+00:00,NYC,2026-09-05,78.7,81.93225806451613,1.3145309716161842,
2026-09-05T20:01:04+00:00,NYC,2026-09-06,73.8,75.57096774193548,2.0243985245144276,
2026-09-05T20:01:07+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T20:01:09+00:00,CHI,2026-09-06,78.9,80.2322580645161,1.7156560104828509,
2026-09-05T20:02:01+00:00,NYC,2026-09-05,78.7,81.93225806451613,1.3145309716161842,
2026-09-05T20:02:03+00:00,NYC,2026-09-06,73.8,75.57096774193548,2.0243985245144276,
2026-09-05T20:02:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T20:02:08+00:00,CHI,2026-09-06,78.9,80.2322580645161,1.7156560104828509,
2026-09-05T20:03:01+00:00,NYC,2026-09-05,78.7,81.93225806451613,1.3145309716161842,
2026-09-05T20:03:03+00:00,NYC,2026-09-06,73.8,75.57096774193548,2.0243985245144276,
2026-09-05T20:03:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T20:03:08+00:00,CHI,2026-09-06,78.9,80.2322580645161,1.7156560104828509,
2026-09-05T20:04:01+00:00,NYC,2026-09-05,78.7,81.93225806451613,1.3145309716161842,
2026-09-05T20:04:03+00:00,NYC,2026-09-06,73.8,75.57096774193548,2.0243985245144276,
2026-09-05T20:04:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T20:04:08+00:00,CHI,2026-09-06,78.9,80.2322580645161,1.7156560104828509,
2026-09-05T20:05:01+00:00,NYC,2026-09-05,78.7,81.93225806451613,1.3145309716161842,
2026-09-05T20:05:03+00:00,NYC,2026-09-06,73.8,75.57096774193548,2.0243985245144276,
2026-09-05T20:05:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T20:05:08+00:00,CHI,2026-09-06,78.9,80.2322580645161,1.7156560104828509,
2026-09-05T20:06:01+00:00,NYC,2026-09-05,78.7,81.93225806451613,1.3145309716161842,
2026-09-05T20:06:04+00:00,NYC,2026-09-06,73.8,75.57096774193548,2.0243985245144276,
2026-09-05T20:06:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T20:06:08+00:00,CHI,2026-09-06,78.9,80.2322580645161,1.7156560104828509,
2026-09-05T20:07:01+00:00,NYC,2026-09-05,78.7,81.93225806451613,1.3145309716161842,
2026-09-05T20:07:04+00:00,NYC,2026-09-06,73.8,75.57096774193548,2.0243985245144276,
2026-09-05T20:07:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T20:07:09+00:00,CHI,2026-09-06,78.9,80.2322580645161,1.7156560104828509,
2026-09-05T20:08:01+00:00,NYC,2026-09-05,78.7,81.93225806451613,1.3145309716161842,
2026-09-05T20:08:04+00:00,NYC,2026-09-06,73.8,75.57096774193548,2.0243985245144276,
2026-09-05T20:08:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T20:08:09+00:00,CHI,2026-09-06,78.9,80.2322580645161,1.7156560104828509,
2026-09-05T20:09:01+00:00,NYC,2026-09-05,78.7,81.93225806451613,1.3145309716161842,
2026-09-05T20:09:03+00:00,NYC,2026-09-06,73.8,75.57096774193548,2.0243985245144276,
2026-09-05T20:09:05+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T20:09:08+00:00,CHI,2026-09-06,78.9,80.2322580645161,1.7156560104828509,
2026-09-05T20:10:01+00:00,NYC,2026-09-05,78.7,81.93225806451613,1.3145309716161842,
2026-09-05T20:10:04+00:00,NYC,2026-09-06,73.8,75.57096774193548,2.0243985245144276,
2026-09-05T20:10:06+00:00,CHI,2026-09-05,80.4,82.80967741935486,1.7678773199864213,
2026-09-05T20:10:08+00:00,CHI,2026-09-06,78.9,80.2322580645161,1.7156560104828509,
